code	title_sv	parent	depth	breadcrumb	table
41.FC	Invändiga avvattningssystem från yttertak och ytterbjälklag	41.F	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.F Kompletteringar till yttertak och ytterbjälklag > 41.FC Invändiga avvattningssystem från yttertak och ytterbjälklag	byggdel
41.FD	Säkerhetsanordningar på yttertak och ytterbjälklag	41.F	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.F Kompletteringar till yttertak och ytterbjälklag > 41.FD Säkerhetsanordningar på yttertak och ytterbjälklag	byggdel
41.FE	Tillträdesanordningar på yttertak och ytterbjälklag	41.F	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.F Kompletteringar till yttertak och ytterbjälklag > 41.FE Tillträdesanordningar på yttertak och ytterbjälklag	byggdel
41.FY	Diverse kompletteringar till yttertak och ytterbjälklag	41.F	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.F Kompletteringar till yttertak och ytterbjälklag > 41.FY Diverse kompletteringar till yttertak och ytterbjälklag	byggdel
41.Z	Övriga klimatskiljande delar och kompletteringar i yttertak och ytterbjälklag	41	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.Z Övriga klimatskiljande delar och kompletteringar i yttertak och ytterbjälklag	byggdel
42	KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG	4	0	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG	byggdel
42.A	Sammansatta klimatskiljande delar och kompletteringar i yttervägg	42	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.A Sammansatta klimatskiljande delar och kompletteringar i yttervägg	byggdel
42.A/21	Sammansatta klimatskiljande delar och kompletteringar i yttervägg – murverk	42.A	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.A Sammansatta klimatskiljande delar och kompletteringar i yttervägg > 42.A/21 Sammansatta klimatskiljande delar och kompletteringar i yttervägg – murverk	byggdel
42.B	Ytterklimatskärmar i yttervägg	42	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.B Ytterklimatskärmar i yttervägg	byggdel
42.B/20	Ytterklimatskärmar i yttervägg – murverk, puts	42.B	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.B Ytterklimatskärmar i yttervägg > 42.B/20 Ytterklimatskärmar i yttervägg – murverk, puts	byggdel
42.B/35	Ytterklimatskärmar i yttervägg – element av trä eller träbaserat material	42.B	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.B Ytterklimatskärmar i yttervägg > 42.B/35 Ytterklimatskärmar i yttervägg – element av trä eller träbaserat material	byggdel
42.C	Innerklimatskärmar i yttervägg	42	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.C Innerklimatskärmar i yttervägg	byggdel
42.C/20	Innerklimatskärmar i yttervägg – murverk, puts	42.C	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.C Innerklimatskärmar i yttervägg > 42.C/20 Innerklimatskärmar i yttervägg – murverk, puts	byggdel
42.C/35	Innerklimatskärmar i yttervägg – element av trä eller träbaserat material	42.C	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.C Innerklimatskärmar i yttervägg > 42.C/35 Innerklimatskärmar i yttervägg – element av trä eller träbaserat material	byggdel
42.C/36	Innerklimatskärmar i yttervägg – element av skivor och stålregelverk	42.C	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.C Innerklimatskärmar i yttervägg > 42.C/36 Innerklimatskärmar i yttervägg – element av skivor och stålregelverk	byggdel
42.C/37	Innerklimatskärmar i yttervägg – element av skivor och träregelverk eller träbaserade regelverk	42.C	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.C Innerklimatskärmar i yttervägg > 42.C/37 Innerklimatskärmar i yttervägg – element av skivor och träregelverk eller träbaserade regelverk	byggdel
42.C/41	Innerklimatskärmar i yttervägg – skivor och stålregelverk	42.C	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.C Innerklimatskärmar i yttervägg > 42.C/41 Innerklimatskärmar i yttervägg – skivor och stålregelverk	byggdel
42.C/42	Innerklimatskärmar i yttervägg – skivor och träregelverk eller träbaserade regelverk	42.C	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.C Innerklimatskärmar i yttervägg > 42.C/42 Innerklimatskärmar i yttervägg – skivor och träregelverk eller träbaserade regelverk	byggdel
42.D	Öppningskompletteringar i yttervägg	42	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.D Öppningskompletteringar i yttervägg	byggdel
42.E	Ytterväggskompletteringar	42	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.E Ytterväggskompletteringar	byggdel
42.EB	Burspråk	42.E	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.E Ytterväggskompletteringar > 42.EB Burspråk	byggdel
42.Z	Övriga klimatskiljande delar och kompletteringar i yttervägg	42	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 42 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERVÄGG > 42.Z Övriga klimatskiljande delar och kompletteringar i yttervägg	byggdel
43	INRE RUMSBILDANDE BYGGDELAR	4	0	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR	byggdel
43.A	Sammansatta inre rumsbildande byggdelar	43	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.A Sammansatta inre rumsbildande byggdelar	byggdel
43.B	Kompletterande väggkonstruktioner	43	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.B Kompletterande väggkonstruktioner	byggdel
43.B/22	Kompletterande väggkonstruktioner – puts	43.B	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.B Kompletterande väggkonstruktioner > 43.B/22 Kompletterande väggkonstruktioner – puts	byggdel
43.B/41	Kompletterande väggkonstruktioner – skivor och stålregelverk	43.B	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.B Kompletterande väggkonstruktioner > 43.B/41 Kompletterande väggkonstruktioner – skivor och stålregelverk	byggdel
43.B/42	Kompletterande väggkonstruktioner – skivor och träregelverk eller träbaserade regelverk	43.B	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.B Kompletterande väggkonstruktioner > 43.B/42 Kompletterande väggkonstruktioner – skivor och träregelverk eller träbaserade regelverk	byggdel
43.C	Innerväggar (ej stominnerväggar) och öppningskompletteringar	43	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.C Innerväggar (ej stominnerväggar) och öppningskompletteringar	byggdel
43.CB	Innerväggar (ej stominnerväggar)	43.C	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.C Innerväggar (ej stominnerväggar) och öppningskompletteringar > 43.CB Innerväggar (ej stominnerväggar)	byggdel
43.CB/20	Innerväggar (ej stominnerväggar) – murverk, puts	43.CB	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.C Innerväggar (ej stominnerväggar) och öppningskompletteringar > 43.CB Innerväggar (ej stominnerväggar) > 43.CB/20 Innerväggar (ej stominnerväggar) – murverk, puts	byggdel
43.CB/35	Innerväggar (ej stominnerväggar) – element av trä eller träbaserat material	43.CB	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.C Innerväggar (ej stominnerväggar) och öppningskompletteringar > 43.CB Innerväggar (ej stominnerväggar) > 43.CB/35 Innerväggar (ej stominnerväggar) – element av trä eller träbaserat material	byggdel
43.CB/37	Innerväggar (ej stominnerväggar) – element av skivor och träregelverk eller träbaserade regelverk	43.CB	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.C Innerväggar (ej stominnerväggar) och öppningskompletteringar > 43.CB Innerväggar (ej stominnerväggar) > 43.CB/37 Innerväggar (ej stominnerväggar) – element av skivor och träregelverk eller träbaserade regelverk	byggdel
43.CB/40	Innerväggar (ej stominnerväggar) – skivor och regelverk	43.CB	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.C Innerväggar (ej stominnerväggar) och öppningskompletteringar > 43.CB Innerväggar (ej stominnerväggar) > 43.CB/40 Innerväggar (ej stominnerväggar) – skivor och regelverk	byggdel
43.CB/41	Innerväggar (ej stominnerväggar) – skivor och stålregelverk	43.CB	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.C Innerväggar (ej stominnerväggar) och öppningskompletteringar > 43.CB Innerväggar (ej stominnerväggar) > 43.CB/41 Innerväggar (ej stominnerväggar) – skivor och stålregelverk	byggdel
43.CB/42	Innerväggar (ej stominnerväggar) – skivor och träregelverk eller träbaserade regelverk	43.CB	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.C Innerväggar (ej stominnerväggar) och öppningskompletteringar > 43.CB Innerväggar (ej stominnerväggar) > 43.CB/42 Innerväggar (ej stominnerväggar) – skivor och träregelverk eller träbaserade regelverk	byggdel
43.CC	Öppningskompletteringar i innervägg	43.C	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.C Innerväggar (ej stominnerväggar) och öppningskompletteringar > 43.CC Öppningskompletteringar i innervägg	byggdel
43.D	Bjälklagsöverbyggnader och öppningskompletteringar	43	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.D Bjälklagsöverbyggnader och öppningskompletteringar	byggdel
43.DA	Sammansatta bjälklagsöverbyggnader och öppningskompletteringar	43.D	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.D Bjälklagsöverbyggnader och öppningskompletteringar > 43.DA Sammansatta bjälklagsöverbyggnader och öppningskompletteringar	byggdel
43.DB	Golv	43.D	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.D Bjälklagsöverbyggnader och öppningskompletteringar > 43.DB Golv	byggdel
43.DB/11	Golv – platsgjuten betong	43.DB	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.D Bjälklagsöverbyggnader och öppningskompletteringar > 43.DB Golv > 43.DB/11 Golv – platsgjuten betong	byggdel
43.DC	Undergolv	43.D	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.D Bjälklagsöverbyggnader och öppningskompletteringar > 43.DC Undergolv	byggdel
43.DD	Skyddsbeläggningar	43.D	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.D Bjälklagsöverbyggnader och öppningskompletteringar > 43.DD Skyddsbeläggningar	byggdel
43.DE	Öppningskompletteringar i bjälklag	43.D	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.D Bjälklagsöverbyggnader och öppningskompletteringar > 43.DE Öppningskompletteringar i bjälklag	byggdel
43.E	Innertak	43	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.E Innertak	byggdel
43.E/22	Innertak – puts	43.E	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.E Innertak > 43.E/22 Innertak – puts	byggdel
43.E/40	Innertak – skivor och regelverk	43.E	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.E Innertak > 43.E/40 Innertak – skivor och regelverk	byggdel
43.Z	Övriga inre rumsbildande byggdelar	43	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 43 INRE RUMSBILDANDE BYGGDELAR > 43.Z Övriga inre rumsbildande byggdelar	byggdel
44	INVÄNDIGA YTSKIKT	4	0	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 44 INVÄNDIGA YTSKIKT	byggdel
44.A	Sammansatta invändiga ytskikt	44	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 44 INVÄNDIGA YTSKIKT > 44.A Sammansatta invändiga ytskikt	byggdel
44.B	Ytskikt på golv och trappor	44	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 44 INVÄNDIGA YTSKIKT > 44.B Ytskikt på golv och trappor	byggdel
44.BB	Ytskikt på golv	44	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 44 INVÄNDIGA YTSKIKT > 44.BB Ytskikt på golv	byggdel
44.BC	Ytskikt på trappor	44	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 44 INVÄNDIGA YTSKIKT > 44.BC Ytskikt på trappor	byggdel
44.C	Ytskikt på väggar	44	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 44 INVÄNDIGA YTSKIKT > 44.C Ytskikt på väggar	byggdel
44.D	Ytskikt på innertak	44	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 44 INVÄNDIGA YTSKIKT > 44.D Ytskikt på innertak	byggdel
44.Z	Övriga invändiga ytskikt	44	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 44 INVÄNDIGA YTSKIKT > 44.Z Övriga invändiga ytskikt	byggdel
45	HUSKOMPLETTERINGAR	4	0	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR	byggdel
45.A	Sammansatta huskompletteringar	45	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.A Sammansatta huskompletteringar	byggdel
45.B	Utvändiga huskompletteringar	45	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar	byggdel
45.BB	Balkonger	45.B	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BB Balkonger	byggdel
45.BC	Loftgångar	45.B	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BC Loftgångar	byggdel
45.BD	Skärmtak	45.B	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BD Skärmtak	byggdel
45.BE	Entrétrappor	45.B	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BE Entrétrappor	byggdel
45.BF	Fasadstegar	45.B	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BF Fasadstegar	byggdel
45.BG	Vindskupor	45.B	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BG Vindskupor	byggdel
45.BY	Diverse huskompletteringar	45.B	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BY Diverse huskompletteringar	byggdel
45.BY/31	Diverse huskompletteringar – element av betong	45.BY	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BY Diverse huskompletteringar > 45.BY/31 Diverse huskompletteringar – element av betong	byggdel
45.BY/32	Diverse huskompletteringar – element av autoklaverad lättbetong	45.BY	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BY Diverse huskompletteringar > 45.BY/32 Diverse huskompletteringar – element av autoklaverad lättbetong	byggdel
45.BY/33	Diverse huskompletteringar – element av lättklinkerbetong	45.BY	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BY Diverse huskompletteringar > 45.BY/33 Diverse huskompletteringar – element av lättklinkerbetong	byggdel
45.BY/35	Diverse huskompletteringar – element av trä eller träbaserat material	45.BY	2	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.B Utvändiga huskompletteringar > 45.BY Diverse huskompletteringar > 45.BY/35 Diverse huskompletteringar – element av trä eller träbaserat material	byggdel
45.C	Invändiga huskompletteringar	45	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.C Invändiga huskompletteringar	byggdel
45.CB	Invändiga trappor	45	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.CB Invändiga trappor	byggdel
45.Z	Övriga huskompletteringar	45	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 45 HUSKOMPLETTERINGAR > 45.Z Övriga huskompletteringar	byggdel
46	RUMSKOMPLETTERINGAR	4	0	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 46 RUMSKOMPLETTERINGAR	byggdel
46.A	Sammansatta rumskompletteringar	46	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 46 RUMSKOMPLETTERINGAR > 46.A Sammansatta rumskompletteringar	byggdel
46.B	Inredningar	46	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 46 RUMSKOMPLETTERINGAR > 46.B Inredningar	byggdel
46.C	Utrustningar	46	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 46 RUMSKOMPLETTERINGAR > 46.C Utrustningar	byggdel
46.Z	Övriga rumskompletteringar	46	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 46 RUMSKOMPLETTERINGAR > 46.Z Övriga rumskompletteringar	byggdel
49	ÖVRIGA RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR	4	0	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 49 ÖVRIGA RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR	byggdel
5	VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM		0	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM	byggdel
51	VATTENLEDNINGS-, AVLOPPS-, FJÄRRVÄRME- OCH GASNÄT M M	5	0	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 51 VATTENLEDNINGS-, AVLOPPS-, FJÄRRVÄRME- OCH GASNÄT M M	byggdel
52	FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM	5	0	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM	byggdel
52.B	Tappvattensystem	52	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.B Tappvattensystem	byggdel
52.BB	Kallvattensystem	52.B	1	5 VA-, VVS-, KYL- OCH PROCESSMEDIESYSTEM > 52 FÖRSÖRJNINGSSYSTEM FÖR FLYTANDE ELLER GASFORMIGT MEDIUM > 52.B Tappvattensystem > 52.BB Kallvattensystem	byggdel
